epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.12225694209337234,0.8083983063697815,1e-05,0.1711111068725586,0.8075170516967773
1,0.11781249940395355,0.8085861802101135,1e-05,0.1713888943195343,0.8074962496757507
2,0.11920139193534851,0.8082488179206848,1e-05,0.17083333432674408,0.8074755668640137
3,0.11788194626569748,0.808643639087677,1e-05,0.1713888943195343,0.8074560761451721
4,0.11999999731779099,0.8081355094909668,5e-06,0.1711111068725586,0.807445764541626
5,0.11895833164453506,0.8087162375450134,5e-06,0.1713888943195343,0.807435929775238
6,0.12069444358348846,0.8084220290184021,5e-06,0.1713888943195343,0.8074259161949158
7,0.11812499910593033,0.8084351420402527,2.5e-06,0.1713888943195343,0.8074213266372681
8,0.12128472328186035,0.8082521557807922,2.5e-06,0.1713888943195343,0.8074163198471069
9,0.11809027940034866,0.8080981373786926,2.5e-06,0.1713888943195343,0.8074114322662354
10,0.11850694566965103,0.8084131479263306,2.5e-06,0.17166666686534882,0.8074067234992981
11,0.1185416653752327,0.8085986971855164,2.5e-06,0.17166666686534882,0.8074019551277161
12,0.11586805433034897,0.8084807395935059,1.25e-06,0.17166666686534882,0.8073992729187012
13,0.11836805194616318,0.8084731698036194,1.25e-06,0.17166666686534882,0.8073968887329102
14,0.11899305880069733,0.8085097074508667,1.25e-06,0.17166666686534882,0.8073943853378296
15,0.12079861015081406,0.8083982467651367,6.25e-07,0.17166666686534882,0.8073930740356445
16,0.1180555522441864,0.8085668683052063,6.25e-07,0.17166666686534882,0.807391881942749
17,0.1220138892531395,0.8081110119819641,6.25e-07,0.17166666686534882,0.8073907494544983
18,0.12100694328546524,0.808155357837677,3.125e-07,0.1713888943195343,0.8073902130126953
19,0.11902777850627899,0.8081730008125305,3.125e-07,0.1713888943195343,0.807389497756958
20,0.1206597238779068,0.8083796501159668,3.125e-07,0.17166666686534882,0.8073891401290894
21,0.11711805313825607,0.8084988594055176,1.5625e-07,0.1713888943195343,0.8073887228965759
22,0.12024305760860443,0.8084531426429749,1.5625e-07,0.1713888943195343,0.8073886036872864
23,0.11961805820465088,0.8084322810173035,1.5625e-07,0.1713888943195343,0.8073882460594177
24,0.1163194477558136,0.80874103307724,7.8125e-08,0.1713888943195343,0.8073882460594177
25,0.11711805313825607,0.8083698749542236,7.8125e-08,0.1713888943195343,0.8073883056640625
26,0.11684028059244156,0.808594822883606,7.8125e-08,0.1713888943195343,0.807388186454773
27,0.11829861253499985,0.8083435893058777,3.90625e-08,0.1713888943195343,0.8073882460594177
28,0.12100694328546524,0.8082132339477539,3.90625e-08,0.1713888943195343,0.8073882460594177
29,0.11944444477558136,0.8085596561431885,3.90625e-08,0.1713888943195343,0.807388186454773
