epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.029722223058342934,3.578509569168091,0.001,0.028055556118488312,3.5729427337646484
1,0.0404166653752327,3.5693612098693848,0.001,0.040833331644535065,3.564100742340088
2,0.045694444328546524,3.5606906414031982,0.001,0.04416666552424431,3.5554513931274414
3,0.0616319440305233,3.552281379699707,0.001,0.07999999821186066,3.5471081733703613
4,0.0716666653752327,3.5434696674346924,0.001,0.08194444328546524,3.5392253398895264
5,0.07833333313465118,3.5352895259857178,0.001,0.12194444239139557,3.5310916900634766
6,0.08958332985639572,3.5277411937713623,0.001,0.09666666388511658,3.523264169692993
7,0.09322916716337204,3.519747734069824,0.001,0.13527777791023254,3.515784740447998
8,0.10718750208616257,3.5123403072357178,0.001,0.09861110895872116,3.5081822872161865
9,0.09878472238779068,3.5051558017730713,0.001,0.1527777761220932,3.5009543895721436
10,0.11215277761220932,3.4981682300567627,0.001,0.11666666716337204,3.4941866397857666
11,0.11368055641651154,3.4907498359680176,0.001,0.12472222000360489,3.4867684841156006
12,0.11399305611848831,3.483635425567627,0.001,0.1461111158132553,3.4802939891815186
13,0.11652778089046478,3.4780116081237793,0.001,0.14194443821907043,3.4734976291656494
14,0.11694444715976715,3.4709436893463135,0.001,0.1433333307504654,3.4669690132141113
15,0.1198958307504654,3.4637434482574463,0.001,0.12416666746139526,3.4606072902679443
16,0.11902777850627899,3.458144187927246,0.001,0.14749999344348907,3.454392910003662
17,0.125,3.452476978302002,0.001,0.1711111068725586,3.448267936706543
18,0.12437500059604645,3.4463298320770264,0.001,0.15833333134651184,3.4425599575042725
19,0.12968750298023224,3.4401655197143555,0.001,0.16249999403953552,3.436279773712158
