epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.11777777969837189,0.7337055206298828,1e-06,0.17166666686534882,0.7324174046516418
1,0.11788194626569748,0.7337511777877808,1e-06,0.17166666686534882,0.7324149012565613
2,0.11885416507720947,0.7334398627281189,1e-06,0.17194443941116333,0.7324126362800598
3,0.12020833045244217,0.7336444854736328,5e-07,0.17194443941116333,0.7324114441871643
4,0.1189236119389534,0.7336068153381348,5e-07,0.17194443941116333,0.7324104905128479
5,0.12083332985639572,0.7336801290512085,2.5e-07,0.17194443941116333,0.7324098944664001
6,0.1176736131310463,0.7338183522224426,2.5e-07,0.17194443941116333,0.7324092388153076
7,0.1167013868689537,0.7333349585533142,1.25e-07,0.17194443941116333,0.7324091196060181
8,0.1210416629910469,0.7335445880889893,1.25e-07,0.17194443941116333,0.732408881187439
9,0.11736111342906952,0.733685314655304,6.25e-08,0.17194443941116333,0.732408881187439
10,0.11694444715976715,0.7337225079536438,6.25e-08,0.17194443941116333,0.7324089407920837
11,0.11902777850627899,0.7338674664497375,3.125e-08,0.17194443941116333,0.732408881187439
12,0.1168055534362793,0.733606219291687,3.125e-08,0.17194443941116333,0.7324087619781494
13,0.1185416653752327,0.7334870100021362,1.5625e-08,0.17194443941116333,0.7324087023735046
14,0.11982639133930206,0.7333058714866638,1.5625e-08,0.17194443941116333,0.7324086427688599
15,0.11743055284023285,0.7337064146995544,7.8125e-09,0.17194443941116333,0.7324087619781494
16,0.1189236119389534,0.7332974076271057,7.8125e-09,0.17194443941116333,0.7324087023735046
17,0.11857639253139496,0.7336085438728333,3.90625e-09,0.17194443941116333,0.7324087023735046
18,0.11791666597127914,0.7338626384735107,3.90625e-09,0.17194443941116333,0.7324087619781494
19,0.11836805194616318,0.7334909439086914,1.953125e-09,0.17194443941116333,0.7324087619781494
