epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.858923614025116,0.4827198088169098,5e-05,0.9283333420753479,0.25628113746643066
1,0.859340250492096,0.4775698482990265,5e-05,0.9277777671813965,0.25793781876564026
2,0.8626388907432556,0.4699679911136627,5e-05,0.9280555844306946,0.25811073184013367
3,0.8607291579246521,0.46899116039276123,5e-05,0.9280555844306946,0.2583463490009308
4,0.8645833134651184,0.4616256356239319,2.5e-05,0.9269444346427917,0.25806179642677307
5,0.863402783870697,0.4642309844493866,2.5e-05,0.9263888597488403,0.258206307888031
6,0.8641666769981384,0.4632830023765564,2.5e-05,0.9258333444595337,0.2585628926753998
7,0.863611102104187,0.4652736485004425,1.25e-05,0.9255555272102356,0.25876352190971375
8,0.8635416626930237,0.46564146876335144,1.25e-05,0.9247221946716309,0.25885117053985596
9,0.8622221946716309,0.45968806743621826,1.25e-05,0.9252777695655823,0.2587772607803345
10,0.8619097471237183,0.4627235531806946,6.25e-06,0.9252777695655823,0.2587484121322632
