epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9038194417953491,0.04478903114795685,1e-05,0.9286110997200012,0.03299541771411896
1,0.9039236307144165,0.04543932527303696,1e-05,0.9291666746139526,0.032749924808740616
2,0.905590295791626,0.04421466588973999,1e-05,0.9291666746139526,0.03253272920846939
3,0.9060763716697693,0.04460802674293518,1e-05,0.929444432258606,0.03240425884723663
4,0.9063194394111633,0.04369443282485008,1e-05,0.9305555820465088,0.03228957578539848
5,0.9043750166893005,0.044763561338186264,1e-05,0.929722249507904,0.03216288611292839
6,0.9061111211776733,0.04368947446346283,1e-05,0.9305555820465088,0.03211044892668724
7,0.9047916531562805,0.04351003095507622,1e-05,0.9311110973358154,0.03204730898141861
8,0.9032291769981384,0.04498256370425224,1e-05,0.9313889145851135,0.03197382763028145
9,0.9059374928474426,0.04374224320054054,1e-05,0.9316666722297668,0.03192407637834549
10,0.9075000286102295,0.04394923895597458,1e-05,0.9319444298744202,0.03190762177109718
11,0.906701385974884,0.043590158224105835,1e-05,0.9313889145851135,0.031825385987758636
12,0.9049305319786072,0.04414127394556999,1e-05,0.9305555820465088,0.03178948909044266
13,0.9055555462837219,0.04385656863451004,1e-05,0.9316666722297668,0.031725287437438965
14,0.9066319465637207,0.04305911436676979,1e-05,0.9313889145851135,0.031705453991889954
15,0.9081944227218628,0.042860809713602066,1e-05,0.9316666722297668,0.0316757969558239
16,0.9077777862548828,0.04298412427306175,1e-05,0.9313889145851135,0.03170016035437584
17,0.906493067741394,0.04282432794570923,1e-05,0.9308333396911621,0.0316501259803772
18,0.9042361378669739,0.044425107538700104,1e-05,0.9316666722297668,0.03158052638173103
19,0.9052430391311646,0.044092267751693726,5e-06,0.9313889145851135,0.03158462047576904
20,0.9066319465637207,0.043075982481241226,5e-06,0.9313889145851135,0.03156331554055214
21,0.9047569632530212,0.04443586990237236,5e-06,0.9311110973358154,0.03155015408992767
22,0.9075000286102295,0.04297603666782379,5e-06,0.9313889145851135,0.03152700513601303
23,0.9065277576446533,0.04291830584406853,5e-06,0.9311110973358154,0.03152373060584068
24,0.9061111211776733,0.04339875653386116,2.5e-06,0.9311110973358154,0.031509511172771454
25,0.9059722423553467,0.04326183721423149,2.5e-06,0.9305555820465088,0.03151088207960129
26,0.9038194417953491,0.04389205202460289,2.5e-06,0.9305555820465088,0.03149823099374771
27,0.9049999713897705,0.043979741632938385,1.25e-06,0.9305555820465088,0.031490445137023926
28,0.9059028029441833,0.044520217925310135,1.25e-06,0.9305555820465088,0.03148074448108673
29,0.9073958396911621,0.04368962347507477,1.25e-06,0.9305555820465088,0.03147260099649429
