epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5811111330986023,1.8447973728179932,0.001,0.7447222471237183,1.1246850490570068
1,0.7643749713897705,1.0268042087554932,0.001,0.8088889122009277,0.8156349658966064
2,0.8135764002799988,0.8055471181869507,0.001,0.8394444584846497,0.668571412563324
3,0.8401041626930237,0.679143488407135,0.001,0.8627777695655823,0.575788140296936
4,0.8577430844306946,0.6003254652023315,0.001,0.8738889098167419,0.5145261883735657
5,0.8708333373069763,0.5421819090843201,0.001,0.8855555653572083,0.4684028923511505
6,0.8806596994400024,0.49889418482780457,0.001,0.8927778005599976,0.434863418340683
7,0.8847916722297668,0.4725850224494934,0.001,0.8980555534362793,0.40816575288772583
8,0.8887500166893005,0.4397100508213043,0.001,0.903333306312561,0.3754883408546448
9,0.8963888883590698,0.4169348180294037,0.001,0.9077777862548828,0.36248958110809326
10,0.8993750214576721,0.39851346611976624,0.001,0.9105555415153503,0.34199416637420654
11,0.9016319513320923,0.3801741302013397,0.001,0.914722204208374,0.3234183192253113
12,0.9045485854148865,0.36952951550483704,0.001,0.913611114025116,0.31976813077926636
13,0.9077777862548828,0.35349637269973755,0.001,0.9166666865348816,0.3075888156890869
14,0.9110069274902344,0.34202516078948975,0.001,0.9186111092567444,0.29427045583724976
15,0.9118750095367432,0.33853405714035034,0.001,0.9219444394111633,0.2877214252948761
16,0.9128124713897705,0.3299144506454468,0.001,0.9244444370269775,0.2750304043292999
17,0.9127777814865112,0.3202895224094391,0.001,0.9227777719497681,0.2776591181755066
18,0.9151041507720947,0.3152300715446472,0.001,0.9238888621330261,0.2658942639827728
19,0.917430579662323,0.30785080790519714,0.001,0.9311110973358154,0.25825926661491394
