epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6770833134651184,1.2833329439163208,0.001,0.8774999976158142,0.5496764779090881
1,0.8780208230018616,0.5074030160903931,0.001,0.9191666841506958,0.3538019359111786
2,0.9126389026641846,0.3641458749771118,0.001,0.9375,0.2666938602924347
3,0.9272222518920898,0.2958645224571228,0.001,0.9486111402511597,0.22352387011051178
4,0.9353819489479065,0.2546541392803192,0.001,0.9580555558204651,0.18853238224983215
5,0.9437152743339539,0.2243420034646988,0.001,0.9616666436195374,0.1709257811307907
6,0.9471180438995361,0.20331045985221863,0.001,0.9663888812065125,0.15407618880271912
7,0.9524305462837219,0.18362058699131012,0.001,0.9694444537162781,0.1415763646364212
8,0.9553819298744202,0.17185382544994354,0.001,0.9694444537162781,0.13104748725891113
9,0.9544791579246521,0.16589786112308502,0.001,0.9705555438995361,0.12667816877365112
10,0.9589583277702332,0.153935045003891,0.001,0.9677777886390686,0.12615519762039185
11,0.9593402743339539,0.14865642786026,0.001,0.9700000286102295,0.12233955413103104
12,0.9617360830307007,0.14094795286655426,0.001,0.9702777862548828,0.11408088356256485
13,0.96072918176651,0.1383802592754364,0.001,0.9708333611488342,0.11267008632421494
14,0.9616319537162781,0.13391417264938354,0.001,0.9750000238418579,0.10493840277194977
15,0.9628124833106995,0.12796343863010406,0.001,0.9702777862548828,0.10590174049139023
16,0.964722216129303,0.12380413711071014,0.001,0.976111114025116,0.09952625632286072
17,0.9635763764381409,0.12208180874586105,0.001,0.9747222065925598,0.0992724746465683
18,0.9642013907432556,0.12138187140226364,0.001,0.9758333563804626,0.09735755622386932
19,0.9656597375869751,0.115852490067482,0.001,0.9769444465637207,0.0931607335805893
