epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9303125143051147,0.21426032483577728,5e-05,0.9750000238418579,0.08593375980854034
1,0.9352777600288391,0.20078891515731812,5e-05,0.9738888740539551,0.0853208675980568
2,0.9342708587646484,0.20194432139396667,5e-05,0.9744444489479065,0.08513310551643372
3,0.9361458420753479,0.1973578929901123,5e-05,0.9752777814865112,0.08533565700054169
4,0.9380555748939514,0.1947472095489502,5e-05,0.9736111164093018,0.08589531481266022
5,0.9372222423553467,0.1925772726535797,5e-05,0.9744444489479065,0.08455278724431992
6,0.9369097352027893,0.19498774409294128,5e-05,0.9738888740539551,0.08513448387384415
7,0.9390624761581421,0.1886979043483734,5e-05,0.9744444489479065,0.0845450758934021
8,0.9365972280502319,0.1957956850528717,5e-05,0.9736111164093018,0.08571770787239075
9,0.9376736283302307,0.19245010614395142,2.5e-05,0.9741666913032532,0.0847756564617157
10,0.9403471946716309,0.1865474283695221,2.5e-05,0.9747222065925598,0.08502814918756485
11,0.9396528005599976,0.19337758421897888,2.5e-05,0.9736111164093018,0.08423122763633728
12,0.9394097328186035,0.1904304027557373,2.5e-05,0.9741666913032532,0.08424915373325348
13,0.9406944513320923,0.18571782112121582,2.5e-05,0.9738888740539551,0.08482007682323456
