epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7352430820465088,1.0387771129608154,0.001,0.8836110830307007,0.44970017671585083
1,0.893750011920929,0.40931734442710876,0.001,0.9263888597488403,0.28097468614578247
2,0.9204860925674438,0.3000864088535309,0.001,0.9394444227218628,0.22660799324512482
3,0.9357985854148865,0.24323344230651855,0.001,0.9516666531562805,0.18146784603595734
4,0.944861114025116,0.208408385515213,0.001,0.9519444704055786,0.17226549983024597
5,0.9465972185134888,0.18678362667560577,0.001,0.9563888907432556,0.14996211230754852
6,0.9508333206176758,0.17630374431610107,0.001,0.9627777934074402,0.13568679988384247
7,0.9518402814865112,0.16362078487873077,0.001,0.9655555486679077,0.12437900900840759
8,0.9581249952316284,0.1463775485754013,0.001,0.9677777886390686,0.11821121722459793
9,0.9587500095367432,0.14415182173252106,0.001,0.9686111211776733,0.11438899487257004
10,0.9590625166893005,0.13634780049324036,0.001,0.9663888812065125,0.11935168504714966
11,0.9624999761581421,0.1318940669298172,0.001,0.9674999713897705,0.1171320378780365
12,0.9621180295944214,0.12775558233261108,0.001,0.9705555438995361,0.11073791980743408
13,0.9637152552604675,0.12251927703619003,0.001,0.9713888764381409,0.10307719558477402
14,0.9641319513320923,0.11667045950889587,0.001,0.9702777862548828,0.10258682072162628
15,0.9630208611488342,0.11672478914260864,0.001,0.9711111187934875,0.09869139641523361
16,0.9648958444595337,0.11347644031047821,0.001,0.9711111187934875,0.10675038397312164
17,0.9672916531562805,0.10972464829683304,0.001,0.9700000286102295,0.10611923038959503
18,0.9672916531562805,0.10632510483264923,0.001,0.9674999713897705,0.09686249494552612
19,0.9656597375869751,0.10748942941427231,0.001,0.9725000262260437,0.08940371125936508
