epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9599305391311646,0.017532452940940857,1e-05,0.9752777814865112,0.012266191653907299
1,0.9615625143051147,0.01622050814330578,1e-05,0.976111114025116,0.012027443386614323
2,0.961180567741394,0.01697620376944542,1e-05,0.9758333563804626,0.011937622912228107
3,0.9597222208976746,0.015779642388224602,1e-05,0.9763888716697693,0.011806933209300041
4,0.9595139026641846,0.01701631210744381,1e-05,0.9758333563804626,0.011725250631570816
5,0.961388885974884,0.016888907179236412,1e-05,0.9755555391311646,0.011747981421649456
6,0.9623264074325562,0.016544092446565628,1e-05,0.9758333563804626,0.011709374375641346
7,0.9612152576446533,0.016053682193160057,5e-06,0.9763888716697693,0.011670689098536968
8,0.9605903029441833,0.016715632751584053,5e-06,0.976111114025116,0.011664113029837608
9,0.9628124833106995,0.0161212719976902,5e-06,0.976111114025116,0.011648615822196007
10,0.9623264074325562,0.015491894446313381,5e-06,0.976111114025116,0.011578798294067383
11,0.9617013931274414,0.01568341627717018,2.5e-06,0.976111114025116,0.011585969477891922
12,0.9605903029441833,0.016391947865486145,2.5e-06,0.976111114025116,0.011563914828002453
13,0.9604166746139526,0.01612737588584423,2.5e-06,0.976111114025116,0.011572622694075108
14,0.9621527791023254,0.015620436519384384,2.5e-06,0.976111114025116,0.01156646478921175
15,0.9598264098167419,0.016160069033503532,2.5e-06,0.976111114025116,0.011569914408028126
16,0.9616319537162781,0.016144197434186935,1.25e-06,0.976111114025116,0.01156910602003336
17,0.9626736044883728,0.015095221810042858,1.25e-06,0.976111114025116,0.011561784893274307
18,0.9611111283302307,0.016523713245987892,1.25e-06,0.976111114025116,0.011563313193619251
19,0.9618055820465088,0.015685200691223145,6.25e-07,0.976111114025116,0.01156279444694519
20,0.9625694155693054,0.01591699756681919,6.25e-07,0.976111114025116,0.01156285498291254
21,0.9594444632530212,0.015895985066890717,6.25e-07,0.976111114025116,0.011555949226021767
22,0.9613194465637207,0.015531332232058048,3.125e-07,0.976111114025116,0.011556686833500862
23,0.9620833396911621,0.015787534415721893,3.125e-07,0.976111114025116,0.011556430719792843
24,0.9632291793823242,0.015315656550228596,3.125e-07,0.976111114025116,0.011555701494216919
25,0.9621180295944214,0.01571543514728546,1.5625e-07,0.976111114025116,0.011555313132703304
26,0.9644791483879089,0.015134701505303383,1.5625e-07,0.976111114025116,0.011555200442671776
27,0.9632291793823242,0.015493779443204403,1.5625e-07,0.976111114025116,0.011555543169379234
28,0.9597569704055786,0.015771925449371338,7.8125e-08,0.976111114025116,0.01155558880418539
29,0.9620833396911621,0.016116894781589508,7.8125e-08,0.976111114025116,0.011555109173059464
