epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9114236235618591,0.02689688839018345,1e-06,0.9574999809265137,0.015041476115584373
1,0.9131249785423279,0.02613327093422413,1e-06,0.9574999809265137,0.015030717477202415
2,0.9147569537162781,0.024792315438389778,1e-06,0.9574999809265137,0.015021165832877159
3,0.9166319370269775,0.02430788055062294,5e-07,0.9574999809265137,0.0150179797783494
4,0.9144791960716248,0.025922061875462532,5e-07,0.9574999809265137,0.015012521296739578
5,0.9129166603088379,0.024905476719141006,2.5e-07,0.9574999809265137,0.015010534785687923
6,0.9150347113609314,0.02562757581472397,2.5e-07,0.9574999809265137,0.01500927284359932
7,0.9130208492279053,0.026338279247283936,1.25e-07,0.9574999809265137,0.015008371323347092
8,0.9119791388511658,0.025265293195843697,1.25e-07,0.9574999809265137,0.015007558278739452
9,0.9138888716697693,0.02569696493446827,6.25e-08,0.9574999809265137,0.01500739436596632
10,0.9104514122009277,0.026211827993392944,6.25e-08,0.9574999809265137,0.01500702928751707
11,0.9131249785423279,0.02575933374464512,3.125e-08,0.9574999809265137,0.015006905421614647
12,0.910729169845581,0.025882817804813385,3.125e-08,0.9574999809265137,0.015006688423454762
13,0.9157639145851135,0.02541484870016575,1.5625e-08,0.9574999809265137,0.015006603673100471
14,0.9128819704055786,0.025601448491215706,1.5625e-08,0.9574999809265137,0.01500653475522995
15,0.914305567741394,0.02608569525182247,7.8125e-09,0.9574999809265137,0.015006509609520435
16,0.9127777814865112,0.026303492486476898,7.8125e-09,0.9574999809265137,0.015006478875875473
17,0.9154514074325562,0.025309305638074875,3.90625e-09,0.9574999809265137,0.015006470493972301
18,0.914305567741394,0.025239113718271255,3.90625e-09,0.9574999809265137,0.015006458386778831
19,0.9116666913032532,0.025734469294548035,1.953125e-09,0.9574999809265137,0.015006459318101406
