epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.5671180486679077,1.7637859582901,0.001,0.8230555653572083,0.8842809796333313
1,0.7961805462837219,0.8677514791488647,0.001,0.8744444251060486,0.589322566986084
2,0.8391666412353516,0.6558524966239929,0.001,0.894444465637207,0.4676480293273926
3,0.8643055558204651,0.5517479181289673,0.001,0.9094444513320923,0.3991926610469818
4,0.879687488079071,0.485374391078949,0.001,0.9175000190734863,0.35139524936676025
5,0.8874305486679077,0.4386849105358124,0.001,0.9252777695655823,0.31500446796417236
6,0.8942360877990723,0.40872785449028015,0.001,0.9272222518920898,0.29486361145973206
7,0.898472249507904,0.38019925355911255,0.001,0.9350000023841858,0.2707880437374115
8,0.9051389098167419,0.3595567047595978,0.001,0.9355555772781372,0.2613188922405243
9,0.9083680510520935,0.34204983711242676,0.001,0.941944420337677,0.240308940410614
10,0.9129514098167419,0.3216767907142639,0.001,0.9411110877990723,0.2306395024061203
11,0.9133333563804626,0.316690057516098,0.001,0.9461110830307007,0.21733084321022034
12,0.9158333539962769,0.30549392104148865,0.001,0.945555567741394,0.21311037242412567
13,0.917881965637207,0.296085923910141,0.001,0.945555567741394,0.20839323103427887
14,0.9181944727897644,0.2898785471916199,0.001,0.9497222304344177,0.19608990848064423
15,0.9210764169692993,0.28069815039634705,0.001,0.9491666555404663,0.19139453768730164
16,0.9213888645172119,0.27678051590919495,0.001,0.9524999856948853,0.18562817573547363
17,0.9221527576446533,0.27533432841300964,0.001,0.949999988079071,0.18603515625
18,0.9233333468437195,0.26721706986427307,0.001,0.9527778029441833,0.17969124019145966
19,0.9250694513320923,0.25923392176628113,0.001,0.9538888931274414,0.1754099577665329
