epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9153819680213928,0.03955985978245735,1e-05,0.9544444680213928,0.022987252101302147
1,0.9110069274902344,0.0397847443819046,1e-05,0.9544444680213928,0.02265029400587082
2,0.9121875166893005,0.03951546549797058,1e-05,0.9544444680213928,0.022465957328677177
3,0.9120833277702332,0.040148574858903885,1e-05,0.9547222256660461,0.022331342101097107
4,0.910729169845581,0.0399952232837677,1e-05,0.9552778005599976,0.02215895615518093
5,0.9134374856948853,0.0399625226855278,1e-05,0.9558333158493042,0.02204015478491783
6,0.9131249785423279,0.03989773243665695,1e-05,0.9558333158493042,0.02200057916343212
7,0.9146875143051147,0.03928939253091812,1e-05,0.9558333158493042,0.021959630772471428
8,0.9157291650772095,0.038084715604782104,1e-05,0.9555555582046509,0.02193416655063629
9,0.9128819704055786,0.03987796604633331,1e-05,0.9566666483879089,0.021817853674292564
10,0.9126735925674438,0.03957591950893402,1e-05,0.956944465637207,0.021771183237433434
11,0.9159722328186035,0.03814135119318962,1e-05,0.9566666483879089,0.02168635092675686
12,0.910694420337677,0.039669279009103775,1e-05,0.9566666483879089,0.021680396050214767
13,0.914305567741394,0.039542555809020996,1e-05,0.9566666483879089,0.021662654355168343
14,0.9143402576446533,0.03928891941905022,1e-05,0.956944465637207,0.021607445552945137
15,0.9134374856948853,0.03951667621731758,5e-06,0.956944465637207,0.021581163629889488
16,0.9124652743339539,0.03922048211097717,5e-06,0.9574999809265137,0.021567368879914284
17,0.9150000214576721,0.03834054246544838,5e-06,0.9572222232818604,0.021541278809309006
18,0.9112153053283691,0.039439041167497635,5e-06,0.9572222232818604,0.021524563431739807
19,0.9126735925674438,0.03957824409008026,2.5e-06,0.9572222232818604,0.02151268720626831
20,0.9134722352027893,0.03873959928750992,2.5e-06,0.9572222232818604,0.021510006859898567
21,0.9148958325386047,0.03953661769628525,2.5e-06,0.9572222232818604,0.021499784663319588
22,0.9156249761581421,0.03860529884696007,1.25e-06,0.956944465637207,0.02149786241352558
23,0.9148958325386047,0.038621190935373306,1.25e-06,0.9572222232818604,0.02149479277431965
24,0.9152777791023254,0.03905835375189781,1.25e-06,0.9572222232818604,0.021491339430212975
25,0.9120138883590698,0.0387008935213089,6.25e-07,0.9572222232818604,0.021491799503564835
26,0.9123958349227905,0.03950682654976845,6.25e-07,0.9572222232818604,0.02148883417248726
27,0.9162847399711609,0.03782423958182335,6.25e-07,0.9572222232818604,0.021483514457941055
28,0.9133333563804626,0.039351265877485275,3.125e-07,0.9572222232818604,0.02148205041885376
29,0.9128819704055786,0.039397526532411575,3.125e-07,0.9572222232818604,0.02148265391588211
