epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9976388812065125,0.0004230263875797391,1e-05,0.9950000047683716,0.0015996426809579134
1,0.9978819489479065,0.0003725799033418298,1e-05,0.995555579662323,0.0015951587120071054
2,0.9979861378669739,0.000362953869625926,1e-05,0.995555579662323,0.0015991698019206524
3,0.9980555772781372,0.00039668887620791793,1e-05,0.9952777624130249,0.0016113767633214593
4,0.9976388812065125,0.00040969226392917335,5e-06,0.9952777624130249,0.0016106937546283007
5,0.9975347518920898,0.00039230912807397544,5e-06,0.9952777624130249,0.0016189352609217167
6,0.9979166388511658,0.0003806563909165561,5e-06,0.995555579662323,0.00162172329146415
7,0.9978125095367432,0.0004379722522571683,2.5e-06,0.995555579662323,0.0016252420609816909
8,0.9979513883590698,0.00039447235758416355,2.5e-06,0.995555579662323,0.0016228487947955728
9,0.9978471994400024,0.0003176190657541156,2.5e-06,0.995555579662323,0.0016264659352600574
10,0.9981250166893005,0.0003315824142191559,1.25e-06,0.995555579662323,0.0016283697914332151
11,0.9980555772781372,0.0003509939997456968,1.25e-06,0.995555579662323,0.0016285961028188467
