epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9978125095367432,0.005240901373326778,5e-05,0.9941666722297668,0.01133751217275858
1,0.9976041913032532,0.005051793996244669,5e-05,0.9944444298744202,0.011341285891830921
2,0.9974652528762817,0.005142077803611755,5e-05,0.9952777624130249,0.011219542473554611
3,0.9973611235618591,0.005314457695931196,5e-05,0.9950000047683716,0.011081647127866745
4,0.9975347518920898,0.005078318528831005,5e-05,0.9944444298744202,0.011328969150781631
5,0.9974305629730225,0.0052901324816048145,5e-05,0.9944444298744202,0.011259417980909348
6,0.9973263740539551,0.005847376771271229,5e-05,0.9947222471237183,0.011421160772442818
7,0.9975347518920898,0.0049509890377521515,2.5e-05,0.9947222471237183,0.011499345302581787
8,0.9979513883590698,0.004747425671666861,2.5e-05,0.9947222471237183,0.011324414983391762
9,0.9974652528762817,0.005474581383168697,2.5e-05,0.9944444298744202,0.011299149133265018
10,0.9977430701255798,0.00518924742937088,1.25e-05,0.9952777624130249,0.011319736018776894
11,0.9975347518920898,0.004834633786231279,1.25e-05,0.9952777624130249,0.01130517665296793
12,0.9976041913032532,0.005243089981377125,1.25e-05,0.9950000047683716,0.011287407018244267
