epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.4986458420753479,1.7373201847076416,0.001,0.14694444835186005,4.504822254180908
1,0.8407638669013977,0.5097771286964417,0.001,0.18861110508441925,4.497672080993652
2,0.9112153053283691,0.29094231128692627,0.001,0.21138888597488403,4.5996856689453125
3,0.9366666674613953,0.20426805317401886,0.001,0.2241666615009308,4.5242414474487305
4,0.9551041722297668,0.14393563568592072,0.001,0.22388888895511627,4.679105281829834
5,0.9782986044883728,0.0705958902835846,0.0005,0.253888875246048,4.43829345703125
6,0.9804166555404663,0.06206584349274635,0.0005,0.25999999046325684,4.441865921020508
7,0.9790277481079102,0.06553716212511063,0.0005,0.2638888955116272,4.49345064163208
8,0.9770833253860474,0.06777076423168182,0.0005,0.25055554509162903,4.6128058433532715
9,0.9879166483879089,0.036722540855407715,0.00025,0.27888888120651245,4.422358989715576
10,0.9897222518920898,0.02881554886698723,0.00025,0.27250000834465027,4.429309844970703
11,0.9904513955116272,0.028949139639735222,0.00025,0.27861112356185913,4.518650054931641
12,0.9891666769981384,0.03228727728128433,0.00025,0.2866666615009308,4.445186138153076
13,0.9931250214576721,0.019572749733924866,0.000125,0.2941666543483734,4.381669521331787
14,0.9948611259460449,0.014689491130411625,0.000125,0.2980555593967438,4.457623481750488
15,0.995104193687439,0.014174258336424828,0.000125,0.27861112356185913,4.489870548248291
16,0.9943749904632568,0.01635879836976528,0.000125,0.30194443464279175,4.4426398277282715
17,0.9958333373069763,0.011344337835907936,6.25e-05,0.30666667222976685,4.4099297523498535
18,0.995520830154419,0.011990021914243698,6.25e-05,0.3072222173213959,4.3956193923950195
19,0.9962847232818604,0.0102763082832098,6.25e-05,0.300555557012558,4.337399959564209
20,0.9960764050483704,0.010205002501606941,6.25e-05,0.2986111044883728,4.398948669433594
21,0.9961110949516296,0.010129396803677082,6.25e-05,0.3072222173213959,4.390113830566406
22,0.9960416555404663,0.010220607742667198,6.25e-05,0.30194443464279175,4.430561542510986
23,0.9963194727897644,0.00885595753788948,3.125e-05,0.3097222149372101,4.388241291046143
24,0.9967361092567444,0.008000490255653858,3.125e-05,0.3097222149372101,4.411725044250488
25,0.9968402981758118,0.007721955422312021,3.125e-05,0.3100000023841858,4.378070831298828
26,0.9969791769981384,0.007344261277467012,1.5625e-05,0.308611124753952,4.389151573181152
27,0.9972222447395325,0.007121564354747534,1.5625e-05,0.3077777922153473,4.394113540649414
28,0.9980555772781372,0.005908392835408449,1.5625e-05,0.30666667222976685,4.405707359313965
29,0.9974305629730225,0.006631369236856699,7.8125e-06,0.31138888001441956,4.396251678466797
