epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9502778053283691,0.021952273324131966,1e-05,0.9788888692855835,0.011317543685436249
1,0.9501388669013977,0.021004457026720047,1e-05,0.9800000190734863,0.011113250628113747
2,0.9492014050483704,0.021588893607258797,1e-05,0.9797222018241882,0.010982331819832325
3,0.9473611116409302,0.021685313433408737,1e-05,0.9791666865348816,0.010937180370092392
4,0.949548602104187,0.02160423994064331,1e-05,0.9791666865348816,0.010915366932749748
5,0.9488541483879089,0.020506199449300766,1e-05,0.9797222018241882,0.010825582779943943
6,0.9505555629730225,0.020426448434591293,1e-05,0.9800000190734863,0.010743233375251293
7,0.9511805772781372,0.020038897171616554,1e-05,0.9791666865348816,0.010778827592730522
8,0.9494444727897644,0.02166663482785225,1e-05,0.9797222018241882,0.010772407054901123
9,0.9497222304344177,0.02085859514772892,5e-06,0.9788888692855835,0.010774279944598675
10,0.948645830154419,0.02118496410548687,5e-06,0.9783333539962769,0.010761694982647896
11,0.9499305486679077,0.02141055092215538,5e-06,0.9788888692855835,0.010711917653679848
12,0.9475347399711609,0.021455861628055573,5e-06,0.9786111116409302,0.010734017938375473
13,0.9463194608688354,0.02217247150838375,5e-06,0.9783333539962769,0.010723388753831387
14,0.9499305486679077,0.020700346678495407,5e-06,0.9788888692855835,0.010718661360442638
15,0.9474653005599976,0.021024467423558235,2.5e-06,0.9791666865348816,0.01071393582969904
16,0.949305534362793,0.021501362323760986,2.5e-06,0.9788888692855835,0.010695431381464005
17,0.9498611092567444,0.020512789487838745,2.5e-06,0.9783333539962769,0.010683027096092701
18,0.9487500190734863,0.021616332232952118,1.25e-06,0.9786111116409302,0.010679350234568119
19,0.949791669845581,0.02107303962111473,1.25e-06,0.9786111116409302,0.01067551039159298
20,0.9512847065925598,0.02048930525779724,1.25e-06,0.9788888692855835,0.010678799822926521
21,0.9479861259460449,0.020918317139148712,6.25e-07,0.9791666865348816,0.010682700201869011
22,0.9489583373069763,0.021163111552596092,6.25e-07,0.9788888692855835,0.010683641768991947
23,0.9513888955116272,0.02033902518451214,6.25e-07,0.9788888692855835,0.010677547194063663
24,0.9497222304344177,0.021505633369088173,3.125e-07,0.9788888692855835,0.010674960911273956
25,0.9498611092567444,0.021146804094314575,3.125e-07,0.9788888692855835,0.010675447061657906
26,0.9481250047683716,0.021777372807264328,3.125e-07,0.9786111116409302,0.010676812380552292
27,0.9511458277702332,0.020344318822026253,1.5625e-07,0.9786111116409302,0.01067542377859354
28,0.9494444727897644,0.021142631769180298,1.5625e-07,0.9786111116409302,0.010675073601305485
29,0.9509027600288391,0.02080853283405304,1.5625e-07,0.9786111116409302,0.010674485005438328
