epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7659721970558167,0.14104022085666656,1e-05,0.8516666889190674,0.09942929446697235
1,0.7678819298744202,0.14210353791713715,1e-05,0.8519444465637207,0.09907493740320206
2,0.7674305438995361,0.14138305187225342,1e-05,0.8525000214576721,0.09885349124670029
3,0.7669791579246521,0.1405203640460968,1e-05,0.852222204208374,0.09865978360176086
4,0.7638541460037231,0.14131832122802734,1e-05,0.8519444465637207,0.09852071106433868
5,0.7686458230018616,0.14051860570907593,1e-05,0.8519444465637207,0.09840255975723267
6,0.7693402767181396,0.13863547146320343,1e-05,0.8519444465637207,0.09831500053405762
7,0.7675347328186035,0.1407264918088913,1e-05,0.8516666889190674,0.09823031723499298
8,0.7678472399711609,0.14116784930229187,1e-05,0.8516666889190674,0.09816139936447144
9,0.773472249507904,0.1381220668554306,1e-05,0.8525000214576721,0.09814925491809845
10,0.7690972089767456,0.13932372629642487,1e-05,0.852222204208374,0.09808558225631714
11,0.7697916626930237,0.14014117419719696,1e-05,0.8525000214576721,0.09803692996501923
12,0.7682986259460449,0.13901934027671814,1e-05,0.8530555367469788,0.09800204634666443
13,0.769444465637207,0.13961999118328094,1e-05,0.8527777791023254,0.09797806292772293
14,0.7669444680213928,0.14088314771652222,1e-05,0.8527777791023254,0.09793786704540253
15,0.7703472375869751,0.14070366322994232,1e-05,0.8527777791023254,0.09790760278701782
16,0.769861102104187,0.14014886319637299,1e-05,0.8525000214576721,0.09786080569028854
17,0.7733333110809326,0.13905809819698334,1e-05,0.8527777791023254,0.09781952202320099
18,0.7693402767181396,0.14103682339191437,1e-05,0.8527777791023254,0.09776321053504944
19,0.7723264098167419,0.1386343538761139,1e-05,0.8527777791023254,0.09771983325481415
20,0.7677430510520935,0.13933472335338593,1e-05,0.8530555367469788,0.09768730401992798
21,0.7698264122009277,0.14046938717365265,1e-05,0.8533333539962769,0.0976371094584465
22,0.7705555558204651,0.13963055610656738,1e-05,0.8530555367469788,0.09754998981952667
23,0.7678124904632568,0.1391393393278122,1e-05,0.8533333539962769,0.09751585870981216
24,0.7677430510520935,0.14001290500164032,1e-05,0.8530555367469788,0.09748868644237518
25,0.769201397895813,0.13994699716567993,1e-05,0.8536111116409302,0.0974767804145813
26,0.7711805701255798,0.13926781713962555,5e-06,0.8536111116409302,0.09744777530431747
27,0.7702777981758118,0.13977256417274475,5e-06,0.8533333539962769,0.09742531925439835
28,0.7692708373069763,0.1381840705871582,5e-06,0.8533333539962769,0.09739837795495987
29,0.7697569727897644,0.13853907585144043,5e-06,0.8536111116409302,0.09737081825733185
