epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.7276389002799988,1.0368106365203857,5e-05,0.8494444489479065,0.7126554250717163
1,0.7297569513320923,1.0322264432907104,5e-05,0.8505555391311646,0.7123642563819885
2,0.7290277481079102,1.0351206064224243,5e-05,0.8500000238418579,0.7128735184669495
3,0.7293750047683716,1.0318942070007324,5e-05,0.8494444489479065,0.7116543650627136
4,0.7313541769981384,1.027913212776184,5e-05,0.8502777814865112,0.7108981609344482
5,0.7309027910232544,1.0344746112823486,5e-05,0.851111114025116,0.7106477618217468
6,0.7297222018241882,1.0277389287948608,5e-05,0.8505555391311646,0.7099270820617676
7,0.7313541769981384,1.02737295627594,5e-05,0.8505555391311646,0.7093454599380493
8,0.7309027910232544,1.0281269550323486,5e-05,0.8497222065925598,0.7084715366363525
9,0.734375,1.0207250118255615,5e-05,0.8505555391311646,0.7079534530639648
10,0.7319444417953491,1.0252723693847656,5e-05,0.8502777814865112,0.7071552276611328
11,0.7320138812065125,1.023818016052246,5e-05,0.8497222065925598,0.7067295908927917
12,0.7300694584846497,1.0271129608154297,5e-05,0.8505555391311646,0.7057874798774719
13,0.7323263883590698,1.024838924407959,5e-05,0.8497222065925598,0.705303430557251
14,0.7345486283302307,1.0213425159454346,5e-05,0.8502777814865112,0.7048819065093994
15,0.730347216129303,1.0215545892715454,5e-05,0.8494444489479065,0.7046316862106323
