epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.11243055760860443,3.452009916305542,5e-05,0.17944444715976715,3.437868356704712
1,0.11222222447395325,3.4499552249908447,5e-05,0.17888888716697693,3.4368417263031006
2,0.1120833307504654,3.4496049880981445,5e-05,0.1783333271741867,3.4362895488739014
3,0.11194444447755814,3.4487218856811523,5e-05,0.1738888919353485,3.4359004497528076
4,0.11256944388151169,3.4490771293640137,5e-05,0.16944444179534912,3.4355363845825195
5,0.11229166388511658,3.448580265045166,5e-05,0.16777777671813965,3.4351882934570312
6,0.10947916656732559,3.4476869106292725,5e-05,0.1663888841867447,3.434854507446289
7,0.11128472536802292,3.4487552642822266,5e-05,0.16611111164093018,3.4345285892486572
8,0.1133333370089531,3.4470443725585938,5e-05,0.16472221910953522,3.434203624725342
9,0.11249999701976776,3.447190999984741,5e-05,0.1663888841867447,3.4338464736938477
10,0.10947916656732559,3.446139097213745,5e-05,0.1663888841867447,3.4335029125213623
