epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.03031250089406967,3.5796494483947754,0.001,0.03361111134290695,3.571812629699707
1,0.0390625,3.568032741546631,0.001,0.05833333358168602,3.559406280517578
2,0.05822916701436043,3.5560781955718994,0.001,0.05722222104668617,3.5483458042144775
3,0.05909722298383713,3.544302225112915,0.001,0.06444444507360458,3.539414167404175
4,0.07368055731058121,3.534162759780884,0.001,0.06888888776302338,3.5277297496795654
5,0.07944444566965103,3.5233278274536133,0.001,0.09388888627290726,3.517542839050293
6,0.09079860895872116,3.513376474380493,0.001,0.10361111164093018,3.507784366607666
7,0.09624999761581421,3.5044968128204346,0.001,0.09111110866069794,3.4986202716827393
8,0.09368055313825607,3.4950027465820312,0.001,0.13333334028720856,3.4888734817504883
9,0.09788194298744202,3.4863433837890625,0.001,0.10027778148651123,3.4800333976745605
10,0.10451389104127884,3.4775354862213135,0.001,0.15166667103767395,3.4710917472839355
11,0.10625000298023224,3.469149589538574,0.001,0.10750000178813934,3.464003086090088
12,0.11517360806465149,3.46069598197937,0.001,0.11138889193534851,3.454848527908325
13,0.11416666954755783,3.4539566040039062,0.001,0.12083332985639572,3.4472708702087402
14,0.11309027671813965,3.446598768234253,0.001,0.1527777761220932,3.439971685409546
15,0.11937499791383743,3.439026355743408,0.001,0.1480555534362793,3.4321558475494385
16,0.12076389044523239,3.432873249053955,0.001,0.1363888829946518,3.4266836643218994
17,0.1241319477558136,3.4242353439331055,0.001,0.15111111104488373,3.4183828830718994
18,0.12267360836267471,3.419062614440918,0.001,0.12861111760139465,3.4112749099731445
19,0.12409722059965134,3.4129140377044678,0.001,0.14388889074325562,3.402806282043457
