epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6669096946716309,0.15768015384674072,1e-06,0.7911111116409302,0.10568404942750931
1,0.6686805486679077,0.15695154666900635,1e-06,0.7919444441795349,0.10565004497766495
2,0.6677083373069763,0.15776020288467407,1e-06,0.7925000190734863,0.10562004894018173
3,0.668749988079071,0.15505452454090118,5e-07,0.7927777767181396,0.10560555011034012
4,0.6707639098167419,0.15650179982185364,5e-07,0.7936111092567444,0.10559211671352386
5,0.6713194251060486,0.15591949224472046,2.5e-07,0.7936111092567444,0.1055854931473732
6,0.6737152934074402,0.1558450311422348,2.5e-07,0.7936111092567444,0.10557779669761658
7,0.67166668176651,0.15585725009441376,2.5e-07,0.7936111092567444,0.10557042807340622
8,0.668298602104187,0.15566377341747284,2.5e-07,0.7936111092567444,0.10556302964687347
9,0.6731250286102295,0.15504011511802673,1.25e-07,0.7936111092567444,0.1055607795715332
10,0.6665277481079102,0.1571473628282547,1.25e-07,0.7936111092567444,0.10555839538574219
11,0.6722916960716248,0.15597385168075562,6.25e-08,0.7936111092567444,0.10555718094110489
12,0.668749988079071,0.15532995760440826,6.25e-08,0.7938888669013977,0.10555610060691833
13,0.6666319370269775,0.15642870962619781,3.125e-08,0.7938888669013977,0.10555550456047058
14,0.671840250492096,0.15524065494537354,3.125e-08,0.7938888669013977,0.10555494576692581
15,0.6676735877990723,0.15785379707813263,1.5625e-08,0.7938888669013977,0.1055547222495079
16,0.6683333516120911,0.1565171182155609,1.5625e-08,0.7938888669013977,0.10555443912744522
17,0.6664930582046509,0.15740735828876495,7.8125e-09,0.7938888669013977,0.10555432736873627
18,0.6690972447395325,0.1568966954946518,7.8125e-09,0.7938888669013977,0.10555423051118851
19,0.6717013716697693,0.1564485877752304,3.90625e-09,0.7938888669013977,0.10555418580770493
