epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6245138645172119,1.4189904928207397,5e-05,0.7811111211776733,1.0333253145217896
1,0.6261805295944214,1.4127217531204224,5e-05,0.7811111211776733,1.0335413217544556
2,0.6263889074325562,1.4154731035232544,5e-05,0.7780555486679077,1.0335071086883545
3,0.6268402934074402,1.4131157398223877,5e-05,0.7780555486679077,1.0318915843963623
4,0.6254166960716248,1.4126893281936646,5e-05,0.7786111235618591,1.0314979553222656
5,0.625,1.4123046398162842,5e-05,0.7797222137451172,1.03105628490448
6,0.629479169845581,1.4035183191299438,5e-05,0.7791666388511658,1.0300004482269287
7,0.6297916769981384,1.4053810834884644,5e-05,0.778333306312561,1.0291051864624023
8,0.6286458373069763,1.408780813217163,5e-05,0.777222216129303,1.0279850959777832
9,0.6318749785423279,1.4066132307052612,5e-05,0.7794444561004639,1.027010440826416
10,0.6288889050483704,1.4060956239700317,5e-05,0.7777777910232544,1.0265390872955322
