epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.6659027934074402,0.2225242555141449,1e-05,0.7822222113609314,0.16140134632587433
1,0.6657639145851135,0.22256502509117126,1e-05,0.7836111187934875,0.1607968509197235
2,0.6677777767181396,0.22022421658039093,1e-05,0.7847222089767456,0.16041545569896698
3,0.6682639122009277,0.22229161858558655,1e-05,0.7861111164093018,0.16014908254146576
4,0.6684027910232544,0.22150912880897522,1e-05,0.7875000238418579,0.15996038913726807
5,0.6660763621330261,0.22210903465747833,1e-05,0.7883333563804626,0.1598157286643982
6,0.666979193687439,0.22243723273277283,1e-05,0.7891666889190674,0.1597573310136795
7,0.6701041460037231,0.2217710167169571,1e-05,0.7883333563804626,0.159675732254982
8,0.667430579662323,0.22210879623889923,1e-05,0.7891666889190674,0.15959760546684265
9,0.6676735877990723,0.22330693900585175,1e-05,0.7891666889190674,0.1595132052898407
10,0.6662499904632568,0.222085103392601,1e-05,0.7888888716697693,0.15946650505065918
11,0.6671527624130249,0.2223706841468811,1e-05,0.7888888716697693,0.15937508642673492
12,0.6671527624130249,0.22174490988254547,1e-05,0.789722204208374,0.15927085280418396
13,0.6686805486679077,0.22104579210281372,1e-05,0.7916666865348816,0.1591915786266327
14,0.6677083373069763,0.22083115577697754,1e-05,0.789722204208374,0.15914858877658844
15,0.6684722304344177,0.22188490629196167,1e-05,0.789722204208374,0.15910521149635315
16,0.667847216129303,0.2209654301404953,1e-05,0.7891666889190674,0.15904347598552704
17,0.6684722304344177,0.22048214077949524,1e-05,0.7894444465637207,0.15903234481811523
18,0.6683333516120911,0.22214725613594055,1e-05,0.788611114025116,0.1590171456336975
19,0.6669096946716309,0.22299903631210327,1e-05,0.7888888716697693,0.15893834829330444
20,0.667395830154419,0.22214165329933167,1e-05,0.7902777791023254,0.15889103710651398
21,0.6658333539962769,0.22286327183246613,1e-05,0.7902777791023254,0.15885305404663086
22,0.6683680415153503,0.22115641832351685,1e-05,0.7900000214576721,0.15880288183689117
23,0.668541669845581,0.22118815779685974,1e-05,0.7900000214576721,0.15880230069160461
24,0.6655208468437195,0.22247153520584106,1e-05,0.7894444465637207,0.15874823927879333
25,0.6673611402511597,0.22125473618507385,1e-05,0.7905555367469788,0.1586698591709137
26,0.6715624928474426,0.2223905473947525,1e-05,0.7905555367469788,0.15864476561546326
27,0.6686458587646484,0.22153785824775696,1e-05,0.7900000214576721,0.15859627723693848
28,0.6704860925674438,0.22185197472572327,1e-05,0.7908333539962769,0.1585308015346527
29,0.6668402552604675,0.22164802253246307,1e-05,0.7913888692855835,0.15852147340774536
